"CCLE_ID" "model_id" "model_name" "synonyms" "model_type" "growth_properties" "doi" "pmed" "model_treatment" "model_comments" "msi_status" "mutational_burden" "ploidy" "parent_id" "crispr_ko_data" "sample_id" "tissue" "tissue_status" "cancer_type" "cancer_type_detail" "cancer_type_ncit_id" "age_at_sampling" "sampling_day" "sampling_month" "sampling_year" "sample_treatment" "sample_treatment_details" "sample_site" "tnm_t" "tnm_n" "tnm_m" "tnm_integrated" "tumour_grade" "patient_id" "species" "gender" "ethnicity" "smoking_status" "model_relations_comment" "COSMIC_ID" "BROAD_ID" "RRID" "HCMI" "suppliers" "supplier" "cat_number"
"SKMEL31_SKIN" "SIDM01104" "SK-MEL-31" "AX-Mel" "Cell Line" "Adherent" "" NA "" "" "MSS" 46.45 3.36389185 "" "False" "SIDS00368" "Skin" "Tumour" "Melanoma" "Melanoma" "C3224" NA NA NA NA "Unknown" "" "Unknown" NA NA NA NA NA "SIDP00313" "Homo Sapiens" "Female" "Unknown" "Unknown" "" "909727" "ACH-000640" "CVCL_0600" NA "ATCC:HTB-73" "ATCC" "HTB-73"
"SKMEL3_SKIN" "SIDM01105" "SK-MEL-3" "" "Cell Line" "Adherent" "" NA "" "" "MSS" 43.82 3.793416604 "" "False" "SIDS00367" "Skin" "Metastasis" "Melanoma" "Melanoma" "C3224" 42 NA NA NA "Unknown" "" "Lymph node" NA NA NA NA NA "SIDP00312" "Homo Sapiens" "Female" "White" "Unknown" "" "909724" "ACH-000423" "CVCL_0550" NA "ATCC:HTB-69" "ATCC" "HTB-69"
"SKMEL5_SKIN" "SIDM00080" "SK-MEL-5" "AA-Mel" "Cell Line" "Adherent" "" NA "" "" "MSS" 67.5 3.317158496 "" "False" "SIDS00857" "Skin" "Metastasis" "Melanoma" "Cutaneous Melanoma" "C3510" 24 NA NA NA "Unknown" "" "Lymph Node" NA NA NA NA NA "SIDP00764" "Homo Sapiens" "Female" "White" "Unknown" "" "905956" "ACH-000730" "CVCL_0527" NA "NCI:SK-MEL-5" "NCI" "SK-MEL-5"
"SKMES1_LUNG" "SIDM01103" "SK-MES-1" "" "Cell Line" "Adherent" "" NA "" "" "MSS" 54.76 2.474006846 "" "True" "SIDS00369" "Lung" "Metastasis" "Squamous Cell Lung Carcinoma" "Squamous Cell Lung Carcinoma" "C3493" 65 NA NA NA "Unknown" "" "Pleural effusion" NA NA NA NA NA "SIDP00314" "Homo Sapiens" "Male" "White" "Unknown" "RERF-LC-MA has the same DNA profile as lung squamous carcinoma cell line SK-MES-1 (JCRB)." "909728" "ACH-000665" "CVCL_0630" NA "ATCC:HTB-58" "ATCC" "HTB-58"
"SKMM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE" "SIDM00391" "SK-MM-2" "" "Cell Line" "Suspension" "" NA "" "" "MSS" 32.89 1.900908086 "" "True" "SIDS01161" "Haematopoietic and Lymphoid" "Tumour" "Plasma Cell Myeloma" "Plasma Cell Myeloma" "C3242" 54 NA NA 1982 "Unknown" "" "Peripheral blood" NA NA NA NA NA "SIDP01047" "Homo Sapiens" "Male" "Unknown" "Unknown" "" "753612" "ACH-000363" "CVCL_1699" NA "DSMZ:ACC-430" "DSMZ" "ACC-430"
"SKNAS_AUTONOMIC_GANGLIA" "SIDM01101" "SK-N-AS" "" "Cell Line" "Adherent" "" NA "" "" "MSS" 32.32 1.93878945 "" "True" "SIDS00371" "Peripheral Nervous System" "Metastasis" "Neuroblastoma" "Neuroblastoma" "C3270" 6 NA NA 1981 "Unknown" "" "Bone marrow" NA NA NA NA NA "SIDP00315" "Homo Sapiens" "Female" "White" "Unknown" "" "724828" "ACH-000260" "CVCL_1700" NA "ATCC:CRL-2137" "ATCC" "CRL-2137"
"SKNBE2_AUTONOMIC_GANGLIA" "SIDM00894" "SK-N-BE-2" "" "Cell Line" "Adherent" "" NA "" "" "" NA NA "" "True" "SIDS00084" "Peripheral Nervous System" "Tumour" "Neuroblastoma" "Neuroblastoma" "C3270" 2 NA NA NA "Chemotherapy;Radiotherapy" "" "Bone marrow" NA NA NA NA NA "SIDP00067" "Homo Sapiens" "Male" "Unknown" "Unknown" "BE2-M17 is a subclone of SK-N-BE-2.
BE2-C is a subclone of SK-N-BE-2 (ATCC)." "1331058" "ACH-000312" "CVCL_0528" NA "ATCC:CRL-2271" "ATCC" "CRL-2271"
"SKNDZ_AUTONOMIC_GANGLIA" "SIDM01100" "SK-N-DZ" "" "Cell Line" "Adherent" "" NA "" "" "MSS" 31.71 3.898951672 "" "True" "SIDS00372" "Peripheral Nervous System" "Metastasis" "Neuroblastoma" "Neuroblastoma" "C3270" 2 NA NA 1978 "Unknown" "" "Bone marrow" NA NA NA NA NA "SIDP00316" "Homo Sapiens" "Female" "White" "Unknown" "" "688086" "ACH-000366" "CVCL_1701" NA "ATCC:CRL-2149" "ATCC" "CRL-2149"
"SKNEP1_BONE" "SIDM00027" "SK-NEP-1" "" "Cell Line" "Unknown" "" NA "" "Expression profile suggests origin is Ewings Sarcoma (DOI: 10.1002/pbc.21099)." "MSS" 16.61 2.618092227 "" "True" "SIDS00794" "Kidney" "Metastasis" "Kidney Carcinoma" "Renal Cell Carcinoma" "C9385" 25 NA NA NA "Unknown" "" "Pleural Effusion" NA NA NA NA NA "SIDP00711" "Homo Sapiens" "Female" "White" "Unknown" "" "909730" "ACH-001192" "CVCL_0631" NA "ATCC:HTB-48" "ATCC" "HTB-48"
"SKNFI_AUTONOMIC_GANGLIA" "SIDM01099" "SK-N-FI" "SK-N-F1" "Cell Line" "Adherent" "" NA "" "" "MSS" 30.63 2.049161679 "" "True" "SIDS00373" "Peripheral Nervous System" "Metastasis" "Neuroblastoma" "Neuroblastoma" "C3270" 11 NA NA 1979 "Unknown" "" "Bone marrow" NA NA NA NA NA "SIDP00317" "Homo Sapiens" "Male" "White" "Unknown" "" "688087" "ACH-000341" "CVCL_1702" NA "ATCC:CRL-2142" "ATCC" "CRL-2142"
"SKNMC_BONE" "SIDM00634" "SK-N-MC" "" "Cell Line" "Adherent" "" NA "" "" "" 13.32 NA "" "True" "SIDS00193" "Bone" "Metastasis" "Ewing's Sarcoma" "Askin's Tumor" "C7542" 14 NA NA 1971 "Unknown" "" "Supra-orbital area" NA NA NA NA NA "SIDP00156" "Homo Sapiens" "Female" "White" "Unknown" "MC-IXC is a twice cloned subline of the neuroepithelioma cell line SK-N-MC (ATCC)." "753613" "ACH-000039" "CVCL_0530" NA "ATCC:HTB-10" "ATCC" "HTB-10"
"SKNO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE" "SIDM01864" "SKNO-1" "" "Cell Line" "Suspension" "10.1111/j.1365-2141.1995.tb08418.x" 7772516 "Unknown" "" "" NA NA "" "False" "SIDS01715" "Haematopoietic and Lymphoid" "Tumour" "Acute Myeloid Leukemia" "Adult Acute Myeloid Leukemia" "C9154" 22 NA NA 1990 "Chemotherapy" "1989: Combination chemotherapy of enocitabine, daunorubicin hydrochloride, 6-mercaptopurine (6-MP) and prednisolone. 
1990a: Combination chemotherapy of cytarabine, mitoxantrone, 6-MP and prednisolone followed by two consolidation courses of high-dose cytarabine therapy. 
1990b: Another course of combination chemotherapy." "Bone Marrow" NA NA NA NA NA "SIDP01627" "Homo Sapiens" "Male" "East Asian" "Unknown" "NaN" "" "ACH-001656" "" NA "DSMZ:ACC-690" "DSMZ" "ACC-690"
"SKNSH_AUTONOMIC_GANGLIA" "SIDM01098" "SK-N-SH" "" "Cell Line" "Adherent" "" NA "" "" "MSS" 22.74 2.039003146 "" "True" "SIDS00374" "Peripheral Nervous System" "Metastasis" "Neuroblastoma" "Neuroblastoma" "C3270" 4 NA NA NA "Unknown" "" "Bone marrow" NA NA NA NA NA "SIDP00318" "Homo Sapiens" "Female" "Unknown" "Unknown" "SH-SY5Y is a thrice cloned (SK-N-SH -> SH-SY -> SH-SY5 -> SH-SY5Y) subline of the neuroblastoma cell line SK-N-SH (ATCC)." "717431" "ACH-000149" "CVCL_0531" NA "ATCC:HTB-11" "ATCC" "HTB-11"
"SKOV3_OVARY" "SIDM00079" "SK-OV-3" "SKO3" "Cell Line" "Adherent" "" NA "" "" "MSI" 46.61 3.820690477 "" "True" "SIDS00858" "Ovary" "Metastasis" "Ovarian Carcinoma" "Ovarian Serous Cystadenocarcinoma" "C7978" 64 NA NA NA "Unknown" "" "Ascites" NA NA NA NA NA "SIDP00765" "Homo Sapiens" "Female" "White" "Unknown" "" "905959" "ACH-000811" "CVCL_0532" NA "NCI:SK-OV-3" "NCI" "SK-OV-3"
"SKPNDW_BONE" "SIDM01097" "SK-PN-DW" "" "Cell Line" "Adherent" "" NA "" "" "MSS" 27.26 1.779601036 "" "True" "SIDS00375" "Central Nervous System" "Tumour" "Other Solid Cancers" "Primitive Neuroectodermal Tumor" "C3716" 17 NA NA 1979 "Unknown" "" "Retroperitoneal embroyonal tumour" NA NA NA NA NA "SIDP00319" "Homo Sapiens" "Male" "White" "Unknown" "" "909731" "ACH-001193" "CVCL_1703" NA "ATCC:CRL-2139" "ATCC" "CRL-2139"
"SKRC20_KIDNEY" "SIDM01863" "SK-RC-20" "" "Cell Line" "Unknown" "" NA "Unknown" "" "" NA NA "" "True" "SIDS01716" "Kidney" "Unknown" "Kidney Carcinoma" "Renal Cell Carcinoma" "C9385" NA NA NA NA "Unknown" "" "Unknown" NA NA NA NA NA "SIDP01628" "Homo Sapiens" "Unknown" "Unknown" "Unknown" "NaN" "" "ACH-000385" "" NA "" "" ""
"SKUT1_SOFT_TISSUE" "SIDM01113" "SK-UT-1" "" "Cell Line" "Adherent" "" NA "" "" "MSI" 152.18 1.966998918 "" "True" "SIDS00376" "Uterus" "Tumour" "Other Sarcomas" "Uterine Corpus Leiomyosarcoma" "C6340" 75 NA NA NA "Unknown" "" "Uterus" NA NA NA NA NA "SIDP00320" "Homo Sapiens" "Female" "White" "Unknown" "" "909732" "ACH-000939" "CVCL_0533" NA "ATCC:HTB-114" "ATCC" "HTB-114"
"SLR20_KIDNEY" "SIDM01341" "SLR20" "" "Cell Line" "Unknown" "" NA "Unknown" "" "" NA NA "" "True" "SIDS01453" "Kidney" "Unknown" "Kidney Carcinoma" "Renal Cell Carcinoma" "C9385" NA NA NA NA "Unknown" "" "Unknown" NA NA NA NA NA "SIDP01334" "Homo Sapiens" "Unknown" "Unknown" "Unknown" "NaN" "" "ACH-000127" "CVCL_V606" NA "" "" ""
"SLR21_KIDNEY" "SIDM01862" "SLR21" "" "Cell Line" "Unknown" "" NA "Unknown" "" "" NA NA "" "False" "SIDS01717" "Kidney" "Unknown" "Kidney Carcinoma" "Clear Cell Renal Cell Carcinoma" "C4033" NA NA NA NA "Unknown" "" "Unknown" NA NA NA NA NA "SIDP01629" "Homo Sapiens" "Unknown" "Unknown" "Unknown" "NaN" "" "ACH-000016" "" NA "" "" ""
"SLR23_KIDNEY" "SIDM01340" "SLR23" "" "Cell Line" "Unknown" "" NA "Unknown" "" "" NA NA "" "True" "SIDS01454" "Kidney" "Unknown" "Kidney Carcinoma" "Renal Cell Carcinoma" "C9385" NA NA NA NA "Unknown" "" "Unknown" NA NA NA NA NA "SIDP01335" "Homo Sapiens" "Unknown" "Unknown" "Unknown" "NaN" "" "ACH-000246" "CVCL_V609" NA "" "" ""
"SLR24_KIDNEY" "SIDM01339" "SLR24" "" "Cell Line" "Unknown" "" NA "Unknown" "" "" NA NA "" "True" "SIDS01455" "Kidney" "Unknown" "Kidney Carcinoma" "Renal Cell Carcinoma" "C9385" NA NA NA NA "Unknown" "" "Unknown" NA NA NA NA NA "SIDP01336" "Homo Sapiens" "Unknown" "Unknown" "Unknown" "NaN" "" "ACH-000272" "CVCL_V610" NA "" "" ""
"SLR25_KIDNEY" "SIDM01861" "SLR25" "" "Cell Line" "Unknown" "" NA "Unknown" "" "" NA NA "" "False" "SIDS01718" "Kidney" "Unknown" "Kidney Carcinoma" "Clear Cell Renal Cell Carcinoma" "C4033" NA NA NA NA "Unknown" "" "Unknown" NA NA NA NA NA "SIDP01630" "Homo Sapiens" "Unknown" "Unknown" "Unknown" "NaN" "" "ACH-000300" "" NA "" "" ""
"SLR26_KIDNEY" "SIDM01338" "SLR26" "" "Cell Line" "Unknown" "" NA "Unknown" "" "" NA NA "" "True" "SIDS01456" "Kidney" "Unknown" "Kidney Carcinoma" "Renal Cell Carcinoma" "C9385" NA NA NA NA "Unknown" "" "Unknown" NA NA NA NA NA "SIDP01337" "Homo Sapiens" "Unknown" "Unknown" "Unknown" "NaN" "" "ACH-000600" "CVCL_V612" NA "" "" ""
"SNB75_CENTRAL_NERVOUS_SYSTEM" "SIDM00095" "SNB75" "" "Cell Line" "Unknown" "" NA "" "" "MSS" 32.89 2.636307469 "" "True" "SIDS00860" "Central Nervous System" "Tumour" "Glioblastoma" "Glioblastoma" "C3058" 78 NA NA NA "Unknown" "" "Unknown" NA NA NA NA NA "SIDP00767" "Homo Sapiens" "Female" "Unknown" "Unknown" "" "905982" "ACH-000504" "CVCL_1706" NA "NCI:SNB-75" "NCI" "SNB-75"
"SNGM_ENDOMETRIUM" "SIDM00373" "SNG-M" "" "Cell Line" "Unknown" "" 858140 "" "" "MSI" 165.68 1.978499152 "" "True" "SIDS01068" "Endometrium" "Metastasis" "Endometrial Carcinoma" "Endometrial Adenocarcinoma" "C7359" 52 15 1 1975 "Unknown" "" "Lymph node" NA NA NA NA NA "SIDP00958" "Homo Sapiens" "Female" "Unknown" "Unknown" "SNG-P and SNG-M were establised from primary and metastatic regions respectively of the same tumour (PMID: 858140)." "909735" "ACH-000974" "CVCL_1707" NA "JCRB:IFO50313" "JCRB" "IFO50313"
"SNU1033_LARGE_INTESTINE" "SIDM00192" "SNU-1033" "" "Cell Line" "Adherent" "10.1002/(SICI)1097-0215(19990611)81:6<902::AID-IJC11>3.0.CO;2-T" NA "" "" "" 23.29 NA "" "True" "SIDS00612" "Large Intestine" "Tumour" "Colorectal Carcinoma" "Rectal Adenocarcinoma" "C9383" 45 10 3 1993 "None" "" "Rectum" NA NA NA NA NA "SIDP00541" "Homo Sapiens" "Female" "East Asian" "Unknown" "" "" "ACH-000286" "CVCL_5002" NA "KCLB:01033" "KCLB" "01033"
"SNU1040_LARGE_INTESTINE" "SIDM00217" "SNU-1040" "NCI-SNU-1040" "Cell Line" "Adherent" "10.1002/(SICI)1097-0215(19990611)81:6<902::AID-IJC11>3.0.CO;2-T" NA "" "" "MSS" 1280.89 3.737646312 "" "False" "SIDS00606" "Large Intestine" "Tumour" "Colorectal Carcinoma" "Colon Adenocarcinoma" "C4349" 34 24 3 1993 "None" "" "Colon" NA NA NA NA NA "SIDP00535" "Homo Sapiens" "Male" "East Asian" "Unknown" "" "1659823" "ACH-000999" "CVCL_5003" NA "KCLB:1040" "KCLB" "1040"
"SNU1041_UPPER_AERODIGESTIVE_TRACT" "SIDM00173" "SNU-1041" "" "Cell Line" "Adherent" "" NA "" "" "" 22 NA "" "True" "SIDS00613" "Head and Neck" "Tumour" "Head and Neck Carcinoma" "Hypopharyngeal Squamous Cell Carcinoma" "C4043" NA NA NA NA "None" "" "Pharynx" NA NA NA NA NA "SIDP00542" "Homo Sapiens" "Male" "Unknown" "Unknown" "" "" "ACH-000618" "CVCL_L085" NA "KCLB:01041" "KCLB" "01041"
"SNU1066_UPPER_AERODIGESTIVE_TRACT" "SIDM00170" "SNU-1066" "" "Cell Line" "Adherent" "10.1097/00005537-199906000-00025" NA "" "" "" 32.11 NA "" "True" "SIDS00615" "Head and Neck" "Tumour" "Head and Neck Carcinoma" "Laryngeal Squamous Cell Carcinoma" "C4044" 62 NA NA NA "Chemotherapy" "5-FU + Cisplatin" "Larynx (Glottic)" NA NA NA NA NA "SIDP00544" "Homo Sapiens" "Male" "East Asian" "Unknown" "" "" "ACH-000682" "CVCL_5005" NA "KCLB:01066" "KCLB" "01066"
"SNU1076_UPPER_AERODIGESTIVE_TRACT" "SIDM00168" "SNU-1076" "NCI-SNU-1076" "Cell Line" "Adherent" "10.1097/00005537-199906000-00025" NA "" "" "" 26.79 NA "" "True" "SIDS00617" "Head and Neck" "Tumour" "Head and Neck Carcinoma" "Laryngeal Squamous Cell Carcinoma" "C4044" 60 NA NA NA "None" "" "Larynx (Subglottic)" NA NA NA NA NA "SIDP00546" "Homo Sapiens" "Male" "East Asian" "Unknown" "" "" "ACH-000549" "CVCL_5006" NA "KCLB:01076" "KCLB" "01076"
"SNU1077_ENDOMETRIUM" "SIDM00166" "SNU-1077" "" "Cell Line" "Adherent" "10.1006/gyno.1997.4802" NA "" "" "" 26.87 NA "" "True" "SIDS00619" "Uterus" "Tumour" "Other Solid Cancers" "Uterine Corpus Carcinosarcoma" "C9180" 60 NA 6 1993 "None" "" "Endometrium" NA NA NA NA NA "SIDP00548" "Homo Sapiens" "Female" "East Asian" "Unknown" "" "" "ACH-000302" "CVCL_5007" NA "KCLB:01077" "KCLB" "01077"
"SNU1079_BILIARY_TRACT" "SIDM00164" "SNU-1079" "NCI-SNU-1079" "Cell Line" "Adherent" "10.1038/sj.bjc.6600440" NA "" "" "" 24.66 NA "" "True" "SIDS00621" "Biliary Tract" "Tumour" "Biliary Tract Carcinoma" "Cholangiocarcinoma" "C4436" NA NA NA NA "None" "" "Intrahepatic Duct" NA NA NA NA NA "SIDP00550" "Homo Sapiens" "Unknown" "East Asian" "Unknown" "" "" "ACH-000209" "CVCL_5008" NA "KCLB:01079" "KCLB" "01079"
"SNU1105_CENTRAL_NERVOUS_SYSTEM" "SIDM01336" "SNU-1105" "" "Cell Line" "Adherent" "10.1290/1071-2690(2001)037<0625:EACONH>2.0.CO;2" 11776963 "Unknown" "" "" 23.45 NA "" "True" "SIDS01458" "Central Nervous System" "Tumour" "Glioblastoma" "Glioblastoma" "C3058" 61 NA NA NA "None" "" "Brain" NA NA NA NA NA "SIDP01339" "Homo Sapiens" "Male" "Unknown" "Unknown" "NaN" "" "ACH-000368" "CVCL_5010" NA "KCLB: 01105" "KCLB" " 01105"
"SNU1196_BILIARY_TRACT" "SIDM00163" "SNU-1196" "" "Cell Line" "Adherent" "10.1038/sj.bjc.6600440" NA "" "" "" 25.84 NA "" "True" "SIDS00622" "Biliary Tract" "Tumour" "Biliary Tract Carcinoma" "Hilar Cholangiocarcinoma" "C36077" NA NA NA NA "None" "" "Hepatic Duct Bifurcation" NA NA NA NA NA "SIDP00551" "Homo Sapiens" "Unknown" "East Asian" "Unknown" "" "" "ACH-000461" "CVCL_5015" NA "KCLB:01196" "KCLB" "01196"
"SNU1197_LARGE_INTESTINE" "SIDM00171" "SNU-1197" "" "Cell Line" "Adherent" "10.1002/(SICI)1097-0215(19990611)81:6<902::AID-IJC11>3.0.CO;2-T" NA "" "" "" 22.84 NA "" "False" "SIDS00614" "Large Intestine" "Tumour" "Colorectal Carcinoma" "Colon Adenocarcinoma" "C4349" 70 24 1 1994 "None" "" "Colon" NA NA NA NA NA "SIDP00543" "Homo Sapiens" "Male" "East Asian" "Unknown" "" "" "ACH-000412" "CVCL_5016" NA "KCLB:01197" "KCLB" "01197"
"SNU119_OVARY" "SIDM01771" "SNU-119" "" "Cell Line" "Adherent" "10.1006/gyno.1997.4785" NA "Unknown" "" "" NA NA "" "False" "SIDS01662" "Ovary" "Metastasis" "Ovarian Carcinoma" "Papillary Serous Cystadenocarcinoma" "C8377" 50 NA 2 1989 "Chemotherapy" "CAP (Cyclophosphamide, Adriamycin, Cisplatin) and 5-Fluorouracil." "Ascites" NA NA NA NA NA "SIDP01581" "Homo Sapiens" "Female" "East Asian" "Unknown" "NaN" "" "ACH-000635" "" NA "KCLB:00119" "KCLB" "00119"
"SNU1214_UPPER_AERODIGESTIVE_TRACT" "SIDM00167" "SNU-1214" "NCI-SNU-1214" "Cell Line" "Adherent" "10.1097/00005537-199906000-00025" NA "" "" "" 28.55 NA "" "False" "SIDS00618" "Head and Neck" "Tumour" "Head and Neck Carcinoma" "Laryngeal Squamous Cell Carcinoma" "C4044" 55 NA NA NA "None" "" "Larynx (Glottic)" NA NA NA NA NA "SIDP00547" "Homo Sapiens" "Male" "East Asian" "Unknown" "" "" "ACH-000715" "CVCL_5017" NA "KCLB:01214" "KCLB" "01214"
"SNU1272_KIDNEY" "SIDM01335" "SNU-1272" "" "Cell Line" "Adherent" "10.1046/j.1464-410x.2000.00247.x" NA "Unknown" "" "" 25.92 NA "" "False" "SIDS01459" "Kidney" "Tumour" "Kidney Carcinoma" "Clear Cell Renal Cell Carcinoma" "C4033" 63 NA NA NA "Unknown" "" "Kidney" NA NA NA NA NA "SIDP01340" "Homo Sapiens" "Female" "East Asian" "Unknown" "NaN" "" "ACH-000513" "CVCL_5020" NA "KCLB:01272" "KCLB" "01272"
"SNU16_STOMACH" "SIDM01145" "SNU-16" "NCI-SNU-16" "Cell Line" "Suspension" "" NA "" "" "MSS" 30.74 3.691914337 "" "True" "SIDS00327" "Stomach" "Metastasis" "Gastric Carcinoma" "Gastric Carcinoma" "C4911" 33 NA NA 1987 "Unknown" "" "Ascites" NA NA NA NA NA "SIDP00274" "Homo Sapiens" "Female" "East Asian" "Unknown" "" "908446" "ACH-000581" "CVCL_0076" NA "ATCC:CRL-5974" "ATCC" "CRL-5974"
"SNU175_LARGE_INTESTINE" "SIDM00216" "SNU-175" "NCI-SNU-175" "Cell Line" "Suspension" "10.1002/(SICI)1097-0215(19990611)81:6<902::AID-IJC11>3.0.CO;2-T" NA "" "" "MSI" 432.47 2.025739987 "" "False" "SIDS00607" "Large Intestine" "Metastasis" "Colorectal Carcinoma" "Colon Adenocarcinoma" "C4349" 56 16 5 1989 "Chemotherapy" "5-FU" "Peritoneum" NA NA NA NA NA "SIDP00536" "Homo Sapiens" "Female" "East Asian" "Unknown" "" "1659928" "ACH-000989" "CVCL_5031" NA "KCLB:175" "KCLB" "175"
"SNU182_LIVER" "SIDM01151" "SNU-182" "NCI-SNU-182" "Cell Line" "Adherent" "" NA "" "" "MSS" 32.5 3.204622268 "" "True" "SIDS00377" "Liver" "Tumour" "Hepatocellular Carcinoma" "Hepatocellular Carcinoma" "C3099" 24 NA NA 1989 "None" "" "Liver" NA NA NA NA NA "SIDP00321" "Homo Sapiens" "Male" "East Asian" "Unknown" "" "1240216" "ACH-000483" "CVCL_0090" NA "ATCC:CRL-2235" "ATCC" "CRL-2235"
"SNU1_STOMACH" "SIDM01146" "SNU-1" "NCI-SNU-1" "Cell Line" "Suspension" "" NA "" "" "MSI" 145.16 1.970485936 "" "True" "SIDS00326" "Stomach" "Tumour" "Gastric Carcinoma" "Gastric Carcinoma" "C4911" 44 NA NA 1984 "None" "" "Stomach" NA NA NA NA NA "SIDP00273" "Homo Sapiens" "Male" "East Asian" "Unknown" "" "908444" "ACH-000932" "CVCL_0099" NA "ATCC:CRL-5971" "ATCC" "CRL-5971"
"SNU201_CENTRAL_NERVOUS_SYSTEM" "SIDM00158" "SNU-201" "NCI-SNU-201" "Cell Line" "Unknown" "10.1290/1071-2690(2001)037<0625:EACONH>2.0.CO;2" 11776963 "" "" "" 26.08 NA "" "True" "SIDS00627" "Central Nervous System" "Tumour" "Glioblastoma" "Glioblastoma" "C3058" 58 NA NA NA "None" "" "Unknown" NA NA NA NA NA "SIDP00556" "Homo Sapiens" "Male" "Unknown" "Unknown" "" "" "ACH-000623" "CVCL_5033" NA "KCLB:00201" "KCLB" "00201"
"SNU213_PANCREAS" "SIDM01372" "SNU-213" "" "Cell Line" "Adherent" "10.1007/s00441-001-0510-y" 12037578 "Unknown" "" "" 22.37 NA "" "True" "SIDS01460" "Pancreas" "Tumour" "Pancreatic Carcinoma" "Pancreatic Ductal Adenocarcinoma" "C9120" 65 NA NA NA "Unknown" "" "Pancreas" NA NA NA NA NA "SIDP01341" "Homo Sapiens" "Male" "East Asian" "Unknown" "NaN" "" "ACH-000266" "CVCL_5034" NA "KCLB:00213" "KCLB" "00213"
"SNU216_STOMACH" "SIDM01393" "SNU-216" "" "Cell Line" "Adherent" "10.1002/(SICI)1097-0215(19970207)70:4<443::AID-IJC12>3.0.CO;2-G" NA "Unknown" "" "" 26.11 NA "" "True" "SIDS01461" "Stomach" "Metastasis" "Gastric Carcinoma" "Gastric Carcinoma" "C4911" 46 NA NA NA "Unknown" "" "Lymph Node" NA NA NA NA NA "SIDP01342" "Homo Sapiens" "Female" "East Asian" "Unknown" "NaN" "" "ACH-000466" "CVCL_3946" NA "KCLB:00216" "KCLB" "00216"
"SNU245_BILIARY_TRACT" "SIDM00162" "SNU-245" "NCI-SNU-245" "Cell Line" "Adherent" "10.1038/sj.bjc.6600440" NA "" "" "" 25.29 NA "" "False" "SIDS00623" "Biliary Tract" "Tumour" "Biliary Tract Carcinoma" "Cholangiocarcinoma" "C4436" NA NA NA NA "None" "" "Common Bile Duct" NA NA NA NA NA "SIDP00552" "Homo Sapiens" "Unknown" "East Asian" "Unknown" "" "" "ACH-000268" "CVCL_5038" NA "KCLB:00245" "KCLB" "00245"
"SNU283_LARGE_INTESTINE" "SIDM00215" "SNU-283" "NCI-SNU-283" "Cell Line" "Adherent" "10.1002/(SICI)1097-0215(19990611)81:6<902::AID-IJC11>3.0.CO;2-T" NA "" "" "MSS" 34.47 3.525314958 "" "False" "SIDS00608" "Large Intestine" "Metastasis" "Colorectal Carcinoma" "Rectal Adenocarcinoma" "C9383" 62 1 11 1989 "Radiotherapy" "" "Omentum" NA NA NA NA NA "SIDP00537" "Homo Sapiens" "Female" "East Asian" "Unknown" "" "1659929" "ACH-000708" "CVCL_5044" NA "KCLB:283" "KCLB" "283"
"SNU308_BILIARY_TRACT" "SIDM00161" "SNU-308" "NCI-SNU-308" "Cell Line" "Adherent" "10.1038/sj.bjc.6600440" NA "" "" "" 23.32 NA "" "True" "SIDS00624" "Biliary Tract" "Tumour" "Biliary Tract Carcinoma" "Gallbladder Carcinoma" "C3844" NA NA NA NA "None" "" "Gall Bladder" NA NA NA NA NA "SIDP00553" "Homo Sapiens" "Unknown" "East Asian" "Unknown" "" "" "ACH-000141" "CVCL_5048" NA "KCLB:00308" "KCLB" "00308"
"SNU324_PANCREAS" "SIDM01451" "SNU-324" "" "Cell Line" "Semi-Adherent" "10.1007/s00441-001-0510-y" 12037578 "Unknown" "" "" 100.84 NA "" "False" "SIDS01462" "Pancreas" "Tumour" "Pancreatic Carcinoma" "Pancreatic Ductal Adenocarcinoma" "C9120" 50 NA NA NA "Unknown" "" "Pancreas" NA NA NA NA NA "SIDP01343" "Homo Sapiens" "Male" "East Asian" "Unknown" "NaN" "" "ACH-000933" "CVCL_5051" NA "KCLB:00324" "KCLB" "00324"
"SNU349_KIDNEY" "SIDM01394" "SNU-349" "" "Cell Line" "Adherent" "10.1046/j.1464-410x.2000.00247.x" NA "Unknown" "" "" 71.66 NA "" "True" "SIDS01463" "Kidney" "Tumour" "Kidney Carcinoma" "Clear Cell Renal Cell Carcinoma" "C4033" 68 NA NA NA "Unknown" "" "Kidney" NA NA NA NA NA "SIDP01344" "Homo Sapiens" "Male" "East Asian" "Unknown" "NaN" "" "ACH-000907" "CVCL_5054" NA "KCLB:00349" "KCLB" "00349"
"SNU387_LIVER" "SIDM01180" "SNU-387" "NCI-SNU-387" "Cell Line" "Adherent" "" NA "" "" "MSS" 45.76 2.900438652 "" "True" "SIDS00378" "Liver" "Tumour" "Hepatocellular Carcinoma" "Hepatocellular Carcinoma" "C3099" 41 NA NA 1990 "Chemotherapy" "treated by transcatheter arterial embolization with lipoidol plus a combination of doxorubicin and mitomycin C " "Liver" NA NA NA NA NA "SIDP00322" "Homo Sapiens" "Female" "East Asian" "Unknown" "" "909736" "ACH-000478" "CVCL_0250" NA "ATCC:CRL-2237" "ATCC" "CRL-2237"
